"","ID","Title_Level","l"
"8841","145","6","Analytical Skills "
"8842","145","6","Management "
"8843","145","6","Financial Analysis"
"8844","145","6","Wellness "
"8845","145","6","Wellness "
"8846","285","1","Statistics "
"8847","285","1","Process Improvement"
"8848","285","1","Laboratory Inmation Management System (LIMS)"
"8849","285","1","Visual Basic  Applications (VBA) "
"8850","285","1","Research"
"8851","349","4","Cloud Foundry"
"8852","349","4","C++"
"8853","349","4","System Administration"
"8854","349","4","Multithreading"
"8855","349","4","Sales"
"8856","347","1",NA
"8857","347","1","Karma "
"8858","347","1","Team Leadership"
"8859","347","1","Linux "
"8860","347","1","Time Management "
"8861","240","3","Project Planning"
"8862","240","3","Marketing "
"8863","240","3","VMware Infrastructure"
"8864","240","3","Internet Protocol Suite (TCP/IP)"
"8865","240","3","SharePoint "
"8866","44","5","Genomics "
"8867","44","5","Biochemistry "
"8868","44","5","Wealth Management"
"8869","44","5","Drug Discovery "
"8870","44","5","Enterprise Architecture "
"8871","44","5","Solution Architecture"
"8872","44","5","Outsourcing "
"8873","44","5","Process Improvement "
"8874","44","5","Physicians "
"8875","44","5","Laboratory Automation "
"8876","289","4","Evangelism"
"8877","289","4","Ruby"
"8878","289","4","Networking"
"8879","289","4","GOLANG"
"8880","289","4","Domain-Driven Design (DDD)"
"8881","333","1","Sales"
"8882","333","1","Foundation "
"8883","333","1","Microsoft Excel"
"8884","333","1","Sales"
"8885","333","1","Laboratory Inmation Management System (LIMS)"
"8886","414","2","Mac OS X"
"8887","414","2","Financial Reporting "
"8888","414","2","Mac"
"8889","414","2","Space Systems "
"8890","414","2","Pharmaceutical Industry "
"8891","184","1","Leadership"
"8892","184","1","Mathematical Modeling "
"8893","184","1","Laboratory Inmation Management System (LIMS)"
"8894","184","1","Public Speaking"
"8895","184","1","Process Improvement"
"8896","92","4","Cloud Computing"
"8897","92","4","Require Analysis "
"8898","92","4","Technical Support "
"8899","92","4","Integration"
"8900","92","4","VMware vSphere"
"8901","330","1","Laboratory Inmation Management System (LIMS)"
"8902","330","1","Jasmine "
"8903","330","1","Statistics "
"8904","330","1","Sinatra "
"8905","330","1","Karma "
"8906","279","4","Software Design Patterns"
"8907","279","4","IT Management "
"8908","279","4","Functional Programming"
"8909","279","4","Evangelism"
"8910","279","4","Agile Methodologies"
"8911","236","1","CSS "
"8912","236","1","Sinatra "
"8913","236","1","Python "
"8914","236","1","C++"
"8915","236","1","JavaScript "
"8916","170","2","Microsoft Word "
"8917","170","2","Avaya"
"8918","170","2","Dameware"
"8919","170","2","Accounts Receivable "
"8920","170","2","Healthcare"
"8921","357","3","Virtual Private Network (VPN)"
"8922","357","3","WPF Development"
"8923","357","3","Customer Service "
"8924","357","3","Consulting "
"8925","357","3","Windows Server "
"8926","78","3","VMware ESX "
"8927","78","3","C++ "
"8928","78","3","Python "
"8929","78","3","Remote User Support "
"8930","78","3","Computer Vision"
"8931","499","5","Quality Assurance "
"8932","499","5","Quality Assurance "
"8933","499","5","Outsourcing "
"8934","499","5","Product Development "
"8935","499","5","Business Process Re-engineering"
"8936","499","5","Pharmaceuticals "
"8937","499","5","Team Leadership "
"8938","499","5","Inpatient Care "
"8939","499","5","FDA "
"8940","499","5","Business Intelligence "
"8941","130","6","Banking "
"8942","130","6","SQL Server "
"8943","130","6","Leadership "
"8944","130","6","Strategic Leadership "
"8945","130","6","Agile "
"8946","130","6","Marketing "
"8947","130","6","Lean Manufacturing "
"8948","130","6","Enterprise Software"
"8949","130","6","Team Building"
"8950","130","6","System Architecture"
"8951","124","4","Electronic Lab Notebooks "
"8952","124","4","Functional Programming"
"8953","124","4","Hibernate"
"8954","124","4","Maven"
"8955","124","4","Micro Services"
"8956","194","3","Electronics "
"8957","194","3","Spring "
"8958","194","3","Windows XP"
"8959","194","3","Node.js "
"8960","194","3","HTML "
"8961","343","1","Leadership"
"8962","343","1","Laboratory Inmation Management System (LIMS)"
"8963","343","1","Karma "
"8964","343","1","Mathematical Modeling "
"8965","343","1","Sinatra "
"8966","188","1","Process Improvement"
"8967","188","1","Objective-C "
"8968","188","1","Object-Oriented Programming (OOP) "
"8969","188","1","Laboratory Inmation Management System (LIMS)"
"8970","188","1","Process Improvement"
"8971","126","3","Big Data"
"8972","126","3","HP Blade "
"8973","126","3","JavaScript"
"8974","126","3","Swift "
"8975","126","3","Node.js "
"8976","273","2","Windows      Windows"
"8977","273","2","Public Speaking "
"8978","273","2","Computer Hardware"
"8979","273","2","Dameware"
"8980","273","2","Healthcare"
"8981","264","2","Accounting "
"8982","264","2","HTML "
"8983","264","2","Auditing "
"8984","264","2","Remote Desktop "
"8985","264","2","Pharmaceutical Industry "
"8986","418","5","Hospitals "
"8987","418","5","Telepresence "
"8988","418","5","Genomics "
"8989","418","5","Solution Architecture "
"8990","418","5","EMR"
"8991","418","5","R&D "
"8992","418","5","Partner Management "
"8993","418","5","Chemistry "
"8994","418","5","Wealth Management Services "
"8995","418","5","Pharmaceutical Industry "
"8996","189","4","Six Sigma"
"8997","189","4","VMware ESX "
"8998","189","4","Event Storming"
"8999","189","4","Cloud Foundry"
"9000","189","4","Servers "
"9001","229","2","Customer Service"
"9002","229","2","Internal Controls "
"9003","229","2","Customer Service "
"9004","229","2","Microsoft Excel"
"9005","229","2","Data Analysis "
"9006","245","4","Event Storming"
"9007","245","4","Application Servers (JBoss, WebSphere, WebLogic, Tomcat)"
"9008","245","4","IntelliJ IDEA"
"9009","245","4","Eclipse SWT"
"9010","245","4","Event Storming"
"9011","471","5","Inmatics "
"9012","471","5","EMR"
"9013","471","5","Sales Operations "
"9014","471","5","Business Process Design "
"9015","471","5","Physicians "
"9016","471","5","Organizational Design"
"9017","471","5","Software Engineering "
"9018","471","5","Financial Risk "
"9019","471","5","ERP "
"9020","471","5","Professional Services "
"9021","81","5","Case Management "
"9022","81","5","Software Development "
"9023","81","5","Genomics "
"9024","81","5","Inpatient Care "
"9025","81","5","Research and Development (R&D)"
"9026","81","5","Drug Discovery "
"9027","81","5","Public Speaking "
"9028","81","5","Banking "
"9029","81","5","Solution Architecture "
"9030","81","5","Research and Development (R&D)"
"9031","108","4","Linux "
"9032","108","4","SDLC "
"9033","108","4","WCF"
"9034","108","4","Agile Methodologies"
"9035","108","4","PMP"
"9036","280","4","Testing"
"9037","280","4","MVVM"
"9038","280","4","Business Intelligence"
"9039","280","4","JSON"
"9040","280","4","SQL"
"9041","391","1","Objective-C "
"9042","391","1","Strategic Planning"
"9043","391","1","Ruby     Ruby"
"9044","391","1","Ruby     Ruby"
"9045","391","1","Time Management "
"9046","487","6","Leadership "
"9047","487","6","Revenue Cycle "
"9048","487","6","Financial Modeling "
"9049","487","6","Web Applications "
"9050","487","6","DICOM"
"9051","487","6","Microsoft SQL Server "
"9052","487","6","SDLC "
"9053","487","6","ASP.NET "
"9054","487","6","AJAX "
"9055","487","6","HTML "
"9056","486","5","SAP R/ "
"9057","486","5","R&D "
"9058","486","5","Data Mining "
"9059","486","5","ACO "
"9060","486","5","Agile Methodologies "
"9061","486","5","E-commerce "
"9062","486","5","Nursing "
"9063","486","5","DNA sequencing "
"9064","486","5","SAP "
"9065","486","5","Organizational Design"
"9066","402","6","EAI "
"9067","402","6","Bootstrap "
"9068","402","6","DICOM"
"9069","402","6","Weight Loss Coaching "
"9070","402","6","XML "
"9071","402","6","jQuery UI "
"9072","402","6","Internal Audit "
"9073","402","6","Executive Management "
"9074","402","6","Microsoft Excel "
"9075","402","6","Enterprise Software"
"9076","451","2","VNC"
"9077","451","2","Earned Value Management "
"9078","451","2","Polycom Video Conferencing"
"9079","451","2","Servers "
"9080","451","2","Biotechnology"
"9081","492","1","Leadership "
"9082","492","1","Javascript "
"9083","492","1","TDD "
"9084","492","1","Microsoft Excel"
"9085","492","1","Foundation "
"9086","306","1","Statistics "
"9087","306","1","Management"
"9088","306","1","Java "
"9089","306","1","Customer Service"
"9090","306","1","Visual Basic  Applications (VBA) "
"9091","399","5","Data Management"
"9092","399","5","Public Speaking "
"9093","399","5","Pre-sales "
"9094","399","5","Strategic Partnerships "
"9095","399","5","ERP "
"9096","399","5","Inpatient"
"9097","399","5","Telecommunications "
"9098","399","5","Equities "
"9099","399","5","Trading Systems "
"9100","399","5","Risk Management "
"9101","467","3","Microsoft Exchange"
"9102","467","3","SharePoint "
"9103","467","3","Budget Management"
"9104","467","3","Paraview"
"9105","467","3","Signal Processing "
"9106","136","3","HTML "
"9107","136","3","Python "
"9108","136","3","MongoDB "
"9109","136","3","Servers "
"9110","136","3","Making Things Work "
"9111","460","4","PaaS"
"9112","460","4","Ruby"
"9113","460","4","IntelliJ IDEA"
"9114","460","4","WPF"
"9115","460","4","Infrastructure "
"9116","9","4","JavaSE"
"9117","9","4","Financial Modeling"
"9118","9","4","Micro Services"
"9119","9","4","Program Evaluation "
"9120","9","4","Networking"
"9121","332","1","Statistics "
"9122","332","1","HTML "
"9123","332","1","Pair Programming "
"9124","332","1","Python "
"9125","332","1","Git "
"9126","153","6","Business Operations "
"9127","153","6","Training "
"9128","153","6","Change Management "
"9129","153","6","Microsoft Excel "
"9130","153","6",".Net Workflow "
"9131","153","6","Weight Loss Coaching "
"9132","153","6","Management "
"9133","153","6",".Net Workflow "
"9134","153","6","Sales "
"9135","153","6","Business Operations "
"9136","462","5","Risk Management "
"9137","462","5","Team Building "
"9138","462","5","Hospitals "
"9139","462","5","Managed Care "
"9140","462","5","Partner Management "
"9141","462","5","Team Leadership "
"9142","462","5","Laboratory Automation "
"9143","462","5","Computational Biology "
"9144","462","5","Business Strategy "
"9145","462","5","Drug Discovery "
"9146","472","1","JavaScript "
"9147","472","1","Jasmine "
"9148","472","1","Time Management "
"9149","472","1","Microsoft Word"
"9150","472","1","Statistics "
"9151","203","3","Ruby on Rails "
"9152","203","3","Active Directory "
"9153","203","3","C "
"9154","203","3","Project Management"
"9155","203","3","Node.js "
"9156","381","5","Operations Management "
"9157","381","5","Inpatient Care "
"9158","381","5","Virtualization "
"9159","381","5","CFR Part"
"9160","381","5","DNA "
"9161","381","5","Life Sciences "
"9162","381","5","Investment Banking"
"9163","381","5","Molecular Biology "
"9164","381","5","Team Leadership "
"9165","381","5","Cheminmatics "
"9166","220","1","Sinatra "
"9167","220","1","Laboratory Inmation Management System (LIMS)"
"9168","220","1","Process Improvement"
"9169","220","1","Objective-C "
"9170","220","1","Team Leadership"
"9171","192","5","Vendor Management "
"9172","192","5","Solution Architecture "
"9173","192","5","FDA "
"9174","192","5","EMR"
"9175","192","5","Agile Methodologies "
"9176","192","5","Validation "
"9177","192","5","Working with Physicians"
"9178","192","5","Drug Discovery "
"9179","192","5","CRM "
"9180","192","5","Sales Enablement "
"9181","361","5","Software Development "
"9182","361","5","Sybase "
"9183","361","5","IT Strategy "
"9184","361","5","Strategy "
"9185","361","5","Management "
"9186","361","5","Bioinmatics "
"9187","361","5","Product Management "
"9188","361","5","Clinical Research "
"9189","361","5","SDLC "
"9190","361","5","Portfolio Management "
"9191","72","3","DHCP "
"9192","72","3","Digital Signal Processors "
"9193","72","3","MongoDB "
"9194","72","3","SQL "
"9195","72","3","C++     C++"
"9196","38","3","Windows Server "
"9197","38","3","Computer Science "
"9198","38","3","C++ "
"9199","38","3","Windows Server "
"9200","38","3","Consulting "
"9201","167","4","Agile Methodologies"
"9202","167","4","System Administration"
"9203","167","4","Market Research "
"9204","167","4","System Administration"
"9205","167","4","PMP"
"9206","287","2","Internal Controls "
"9207","287","2","SQL "
"9208","287","2","Analysis "
"9209","287","2","Software Documentation "
"9210","287","2","Research "
"9211","21","2","OS X "
"9212","21","2","Operational Risk Management "
"9213","21","2","Microsoft Outlook "
"9214","21","2","Require Analysis "
"9215","21","2","HTML "
"9216","114","3","VHDL "
"9217","114","3","Public Speaking "
"9218","114","3","Python"
"9219","114","3","HP Procurve Networking "
"9220","114","3","ESXi"
"9221","186","4","Biologics"
"9222","186","4","Vendor Management "
"9223","186","4","Business Process Improvement "
"9224","186","4","LINQ"
"9225","186","4","Eclipse SWT"
"9226","500","3","ESXi"
"9227","500","3","MongoDB "
"9228","500","3","Technical Support"
"9229","500","3","VMware ESX "
"9230","500","3","Java "
"9231","228","4","Pharmaceutical Industry "
"9232","228","4","System Administration"
"9233","228","4","ITIL "
"9234","228","4","Financial Modeling"
"9235","228","4","Micro Services"
"9236","82","2","Pharmaceutical Industry "
"9237","82","2","Analytical Skills "
"9238","82","2","Problem Solving"
"9239","82","2","Microsoft Excel "
"9240","82","2","Accounting "
"9241","430","6","Software Project Management "
"9242","430","6","Clinical Research "
"9243","430","6","ALM "
"9244","430","6","AngularJS "
"9245","430","6","Internal Audit "
"9246","430","6","Product Marketing "
"9247","430","6","Cardiology "
"9248","430","6","Entrepreneurship "
"9249","430","6","Market Development "
"9250","430","6","Process Improvement "
"9251","426","4","Eclipse SWT"
"9252","426","4","Heroku"
